LABOUR;OUTPUT;WAGE;CAPITAL,,,
87;2,900000095;28,17241287;0,428000003
133;10,09899998;55,68421173;5,501999855
6;0,208000004;57,16666794;0,268999994
2027;126,0800018;55,07794952;51,48500061
91;4,112999916;41,12088013;0,58099997
125;8,789999962;48,99200058;10,56700039
334;19,1079998;41,95508957;18,41799927
585;27,41500092;35,6940155;13,539999
365;17,36499977;43,83835602;1,80400002
42;3,147000074;1,238095284;1,636000037
152;8,574000359;48,88158035;1,654000044
7;0,453000009;41,8571434;0,365999997
468;29,9489994;49,85897446;24,50699997
83;3,859999895;38,83132553;1,16000032
40;2,801537991;69,18560028;0,12897
85;9,00399971;48,44705963;0,181999996
1777;113,8820038;56,71243668;71,34899902
58;5,247000217;72,27586365;2,257999897
676;30,75499916;37,21006012;19,70299911
49;2,16899991;53;0,145999998,
20;1,998999953;58,34999847;4,671000004
100;3,323999882;35,59999847;1,559000015
12;0,996779978;55,5324173;0,259200007
146;8,046999931;57,53424835;0,693000019
224;10,33600044;40,19643021;1,565999985
99;8,345999718;43,88888931;3,207000017
2207;121,4950027;55,06479263;58,30899811
768;43,68000031;49,92838669;17,23399925
208;15,43299961;56,30288315;7,355999947
596;46,20500183;55,44127655;10,15400028
85;3,566999912;40,62352753;0,31400001
245;23,23200035;96,24897766;21,28300095
78;5,367000103;55,28205109;3,140000105
207;9,470000267;52,20772934;9,5300045
413;33,31299973;49,59806442;11,42599964
769;630,0709839;461,5201416;965,8560181
145;38,48099899;73,6689682;68,59600067
943;68,04499817;47,85577774;32,20899963
308;21,76199913;60,27597427;15,32400036
55;2,628999949;45,83636475;0,331999987
423;15,72200012;32,81796646;7,78399992
749;67,63899994;38,67957306;1,901000023
133;7,355000019;42,04511261;5,730999947
254;12,44200039;44,22834778;1,44599998
1366;148,5050049;71,83235931;1554,845947
11179;382,8779907;41,20932007;354,9200134
64;123,336998;80,390625;65,55599976
87;4,234000206;41,6896553;3,713000059
241;12,33699989;49,98755264;1,251999974
72;8,13599968;56,97222137;5,936999798
399;21,86000061;48,7543869;12,26599979
85;4,499000072;47,52941132;0,56099999
45;2,748208046;33,37971115;0,218198001
121;13,60900021;85,1404953;0,680999994
438;32,01699829;64,81735229;1,19000053
14;2,562000036;61,57143021;25,10199928
201;10,94999981;41,55721283;3,239000082
140;10,20199966;66,7857132;1,241999984
5746;424,9899902;58,17333984;144,2409973
190;10,30300045;54,46315765;1,72300005
9;1,929999948;82,66666412;8,343999863
273;12,5369997;35,24908447;7,921999931
211;8,57199955;37,10900497;1,909999967
23;2,788000107;33,82608795;0,657000005
1580;84,26000214;48,75379562;43,14599991
152;11,73700047;53,55263138;14,91100025
314;21,06999969;54,21018982;20,2799988
900;150,2539978;79,04888916;100,9309998
253;20,01000023;69,28853607;16,42099953
552;124,5770035;148,092392;31,59600067
68;5,986000061;50,23529434;1,70000052
451;39,79299927;58,14855957;49,23600006
13;0,787055016;22,76876831;1,409284949
109;11,0340004;63,550457;9,673000336
259;21,72200012;57,73358917;20,38899994
268;28,61400032;69,76865387;3,503999949
487;35,60499954;45,9281311;30,80500031
159;9,140000343;46,60377502;6,85999966
2664;156,0619965;44,94369507;135,6759949
1182;85,3239975;56,06599045;38,77899933
87;7,936999798;71,0689621;8,597000122
63;7,157000065;48,2857132;20,43899918
296;13,57400036;42,07094574;17,83799934
159;12,96800041;93,27672577;6,526000023
841;71,76899719;70,26753998;20,33699989
1175;102,4089966;68,10128021;234,878006
1338;116,5289993;59,83707047;65,759964
12512;595,4130249;40,63850784;287,2510071
12;8,954999924;64,5;34,77799988
117;7,090000153;58,20512772;0,48300001
99;5,846000195;48,88888931;1,827000022
59;2,648000002;39,77965927;2,450999975
78;5,334000111;41,58974457;8,670999527
60;4,068999767;46,41666794;3,316999912
351;17,10499954;43,26780701;7,629000187
2985;154,7709961;36,18793869;74,95600128
1316;79,22899628;60,85942078;2,
275;26,71500015;67,0690918;11,95300007
30;3,414000034;55,29999924;2,279000044
10;4,18900013;60,5;20,97900009
702;50,99300003;62,02136612;25,56999969
893;57,57799911;33,58790588;121,9960022
116;7,423999786;33,12068939;1,950000048
176;13,27000046;47,61931992;16,44499969
33;7,97300005;59,57575607;19,37100029
77;5,736999989;51,22077942;1,175999999
1312;89,31500244;45,91539764;84,83499908
417;30,84499931;62,52278137;43,8730011
48;1,748000026;31,1875;0,263000011
289;13,65499973;48,07266617;16,57500076
55;3,493000031;52,47272873;3,437999964
775;45,67100143;57,46064377;10,98400021
139;6,486999989;29,76978493;5,274000168
2618;212,9109955;47,75133514;95,54199982
1312;86,79100037;57,59451294;89,40399933
3359;191,0319977;35,98124313;151,7089996
207;17,8029995;48,99517059;7,15899992
660;63,38399887;58,42272568;24,7799911
188;19,67099953;60,27127838;6,684999943
139;5,324999809;35,5611496;0,86500001
759;46,65000153;49,51119995;46,52700043
19;0,93900001;32,94736862;0,22
540;24,31599998;48,70185089;22,47200012
6;3,351000071;39,83333206;19,40099907
283;20,45800018;56,04946899;14,6789999
52;1,888000011;33,5;0,43000001
103;4,420000076;40,74757385;0,547999978
382;19,5739994;50,85602188;3,914999962
338;12,83399963;42,73077011;6,795000076
49;2,273999929;33,97959137;1,414999962
143;12,72299957;50;11,52600002,
209;24,22599983;72,28707886;8,
371;24,66399956;48,84366608;20,4700089
377;31,56500053;56,94429779;7,690999985
86;5,227000237;52,8023262;1,786999941
263;23,59600067;58,93535995;5,657999992
232;12,34599972;45,50862122;10,60700035
2487;169,8730011;49,29674149;80,34100342
1074;71,97100067;56,11917877;27,89800072
2660;168,7640076;53,43684387;53,65100098
92;5,869999886;52,90217209;2,414000034
54;2,788000107;33,16666794;2,852999926
320;25,2689991;51,95000076;23,31500053
108;5,670000076;47,60185242;0,980000019
20;7,291999817;57,40000153;84,80500031
66;3,094000101;44,31818008;0,1
29;1,838999987;34,48275757;1,708999991
99;5,889999866;43,51515198;4,85000038
572;68,54100037;65,58216858;32,99945
470;63,35499954;48,95106506;132,1210022
548;41,98799896;50,50182343;19,57900047
571;39,67699814;60,25394058;25,95000076
69;2,032999992;22,56521797;0,490999997
124;7,229000092;45,46774292;6,688000202
143;13,45199966;65,39160919;10,38000011
490;29,67499924;44,14081573;9,706999779
669;90,50900269;80,01494598;189,8390045
37;2,789999962;53,29729843;0,460999995
3007;257,2730103;46,49484634;278,2980042
920;55,91199875;50,00978088;88,37599945
476;22,47400093;46,91806793;3,619999886
40;2,105999947;39,75;0,630999982
38;2,566999912;53,89473724;1,922999978
53;3,095999956;41,22641373;1,48300004
5292;500,428009;64,89209747;876,3969727
751;46,14699936;52,88016129;11,29800034
27;2,502000093;67,44444275;1,613000035
68;4,748000145;52,38235474;0,91900003
136;9,513999939;53,875;8,80300045
878;41,57899857;43,10706329;22,6760006
182;10,17599964;50,83516312;3,513999939
132;8,01099968;40,07575607;4,848999977
52;12,26200008;28,15384674;160,1380005
128;19,22200012;69,0546875;1,978999972
123;8,588000298;45,23577118;6,581999779
25;1,991999984;29,31999969;7,892000198
85;3,322000027;34,40000153;3,986000061
155;6,375999928;37,14838791;1,457000017
49;2,83121419;50,78551102;1,355000019
277;28,69000053;59,01443863;30,29700089
263;7,374000072;22,66539955;5,456999779
160;8,819000244;34,78749847;6,914000034
103;4,972000122;33,74757385;3,778000116
128;8,371999741;49,5;4,994999886
74;7,623000145;42,7702713;3,724999905
224;14,91699982;24,6339283;14,500011
298;17,95999908;55,67785263;0,140000001
67;2,775000095;43,10447693;2,201999903
9521;399,7139893;34,10587311;305,4100037
30;0,784416974;24,18266678;0,297506988
75;8,270000458;47,54666519;36,79000092
62;7,277999878;45,19355011;19,40999985
2098;115,4169998;43,46663666;108,3349991
4901;579,9869995;53,99694061;797,8209839
71;7,613999844;55,83098602;34,86800003
66;7,952000141;60,40909195;32,8429985
57;2,187999964;28,2456131;2,328000069
62;3,650000095;38,41935349;0,90200001
7;0,222000003;30,5714283;0,2
60;2,806558132;43,49038315;1,184000015
701;60,59500122;54,94293976;103,598999
257;22,56699944;52,24124527;33,81600189
49;2,405514002;37,80475616;0,795000017
7;0,964999974;63,7142868;0,638000011
8;0,25;27,375;0,79999998
92;7,472000122;49,52173996;9,274000168
7;0,66900003;52;0,191,
45;1,768000007;41,02222061;2,698999882
1033;47,43899918;44,62439346;13,67500019
13;1,687999964;93,46154022;0,14
20;2,958162069;48,94255066;0,101999998
3288;205;53,5279808;96,,
156;12,10200024;53,92307663;4,25000095
612;46,0719986;56,76633835;15,54399967
866;35,93500137;37,95958328;14,47299957
375;25,05800056;55,04000092;14,3499985
45;2,164999962;42,73333359;0,209000006
148;7,669000149;47,80405426;2,976999998
1414;89,58999634;52,93917847;42,67699814
5305;405,5820007;60,62978363;215,769958
35;1,486657023;40,07559967;0,157000005
1583;107,6259995;61,12508011;50,82899857
180;5,890999794;54,01666641;5,526000023
194;15,77099991;77,73195648;2,941999912
4960;642,7670288;94,93830872;352,7359924
77;5,830999851;58,68831253;8,352000237
1562;98,42900085;51,2836113;105,2669983
9420;535,8980103;43,02728271;448,5130005
564;43,07099915;70,06028748;46,73799896
56;3,109999895;51,1428566;0,196999997
205;10,69999981;46,12683105;1,14000058
675;58,22499847;53,07110977;59,60800171
30;3,986999989;55,13333511;11,1200008
61;3,752000093;51,40983582;0,1
98;10,16800022;68,02040863;3,782000065
202;10,60999966;42,04455566;2,894999981
664;43,35900116;46,20030212;16,66300011
390;16,47599983;35,92564011;5,657000065
40;2,312963009;45,70149994;0,2
417;42,16899872;41,05035782;7,381000042
43;4,05700016;61,1162796;2,112999916
42;2,078999996;42,76190567;0,104999997
56;3,013000011;42,4107132;0,978999972
94;6,211999893;47,40425491;6,152999878
603;50,90000153;65,51741028;32,92200089
220;8,914999962;30,15909004;3,161000013
29;1,389999986;43,65517426;0,26699999
54;3,565999985;63;3,926000118,
164;12,13799953;41,20121765;11,97599983
281;19,9829998;58,5160141;5,669000149
68;11,2159996;95,55882263;45,57699966
75;4,951000214;59,85333252;3,148999929
90;2,83100009;28,83333397;0,998000026
166;10,31000042;62,74096298;4,301000118
12;0,85799998;21,08333397;6,222000122
9;0,629999995;51,77777863;0,647000015
34;3,596999884;80,23529053;8,902000427
286;16,29599953;53,67482376;4,40899992
275;13,80099964;43,20363617;6,131999969
117;8,609000206;57,39316177;9,522999763
91;4,668000221;49,96703339;2,69000006
380;24,98999977;58,57631683;12,2700043
11;9,402999878;224;87,14700317,
64;3,523999929;46,265625;0,93000002
36;2,315999985;45,75;1,804999948
88;3,414999962;35,11363602;0,764999986
56;2,846999884;44,82143021;0,143999994
1118;72,18299866;49,55187988;24,2670002
41;4,894000053;31,21951294;50,39099884
44;2,947999954;50,09090805;1,370000005
120;13,48900032;53,72499847;7,175000191
56;2,477999926;33,7142868;0,268999994
15;0,425000012;21,93333244;0,211999997
77;4,789999962;45,80519485;3,76999903
128;15,83600044;62,6796875;3,86500001
19;2,030999899;58,73684311;0,219999999
49;3,573999882;52,67346954;0,57099998
39;2,536999941;51,20512772;0,555000007
98;6,887000084;65,86734772;0,851000011
9;0,498026013;47,20711136;0,262726992
122;7,047999859;44,67213058;1,595000029
8;0,370000005;43,875;0,25
206;15,12100029;59,01456451;3,95000029
20;1,18599999;47,25;1,692999959
335;19,13999939;47,47462845;11,86299992
29;7,913000107;65,51724243;75,53199768
240;24,45999908;70,41249847;3,749000072
14;1,01699996;59,57143021;1,549000025
30;8,244999886;45,36666489;110,8539963
82;6,359000206;35,64634323;7,77000141
76;3,878999949;44,05263138;0,587000012
9;0,803429008;57,19322205;0,38922999
161;9,798000336;51,53416061;14,33300018
44;12,52499962;65,47727203;135,2369995
53;2,944000006;48,679245;0,521000028
121;8,06499958;41,35537338;9,95000267
23;8,18900013;57,69565201;100,8130035
21;1,088000059;34,1428566;3,105000019
44;3,357000113;45,38636398;0,796000004
65;3,489000082;44,07692337;0,398000002
26;3,867000103;141,1538391;0,29999999
103;13,23400021;55,9902916;4,322000027
101;7,041999817;49,95049667;1,355000019
131;15,33300018;114,1526718;1,991000056
88;6,638999939;57,68181992;2,33100009
40;1,350999951;29,75;0,123999998
11;0,386000007;26;0,776000023,
856;47,29700089;43,68107605;66,5
162;12,30200005;73,20987701;0,833999991
50;3,444000006;47,61999893;0,819999993
130;8,998000145;57,80769348;0,609000027
15;56,74200058;200,2666626;460,9049988
136;9,145000458;22,60294151;40,8399963
117;9,18599987;74,70085144;3,29999971
113;5,264999866;39,76106262;1,195000052
31;5,329999924;56,35483932;2,85800004
8;0,488999993;43,875;0,27000001
103;4,090000153;36,83495331;0,46999998
79;3,573999882;40,77215195;15,72500038
36;1,453477979;35,24238968;0,488000005
83;6,157999992;58,04819107;3,14199996
48;1,996000051;28,1875;0,878000021
738;68,82800293;90,99729156;3,301000118
786;53,63199997;64,97074127;20,7670002
126;6,616000175;47,82539749;0,666999996
369;46,26699829;82,08400726;18,42900085
110;7,672999859;61,16363525;0,847000003
1680;107,1800003;54,39940643;82,61100006
37;1,184000015;26,43243217;0,351000011
12;0,930000007;60,66666794;0,93999997
20;1,431820035;61,86560059;0,50127
125;7,649000168;44,74399948;2,345000029
26;0,514544964;15,00800037;0,100638002
388;19,76199913;60,57216644;88,73500061
123;4,855999947;29,34959412;1,608999968
15;1,668987989;64,21726227;0,229000002
73;2,819999933;27,17808151;8,654999733
185;9,982999802;48,0216217;1,335000038
231;27,90099907;55,89177322;19,78000069
174;4,934999943;28,36781693;0,813000023
466;25,50099945;46,03004456;19,7159996
155;14,27900028;67,89031982;8,598999977
98;6,264999866;41,88775635;3,430999994
16;1,498999953;51,1875;1,833999991
62;4,353000164;50,95161438;0,488999993
8;0,510999978;55,625;0,71999997
53;3,178999901;40,35848999;4,388000011
201;16,02700043;71,51243591;6,129000187
401;20,4260006;48,78304291;16,51099968
701;70,48999786;52,54493713;59,85599899
7;0,372999996;49,42856979;0,59
61;4,980999947;68,29508209;0,143000007
57;4,912000179;49,28070068;3,36000013
377;36,73799896;117,9389954;289,1499939
142;8,73900032;58,26760483;0,617999971
203;16,38100052;63,78817749;17,62299919
117;8,588999748;69,91452789;0,640999973
162;6,104000092;25,73456764;8,1099968
73;4,320000172;47,54794693;0,275999993
25;1,026000023;30,23999977;0,116299003
774;40,94499969;44,22997284;30,28000069
57;3,062999964;49,77193069;0,933000028
40;2,704999924;55,84999847;0,40200001
119;475,3139954;156,5966339;6641,944824
41;3,48300004;55,43902588;0,199000001
19;0,924275994;30,651474;0,517337024
287;3,677000046;9,146341324;3,467999935
197;12,30700016;54,39086151;19,64699936
7;0,178000003;17,7142849;0,3
36;4,5;47,25;23,49600029
52;2,605000019;45,21154022;0,68999998
82;5,249000072;57,73170853;1,404000044
14;0,338;23,5714283;0,43000001
38;2,772000074;59,57894897;0,423999995
55;3,815999985;65,67272949;0,213
979;5,977000237;5,009192944;19,69000053
96;3,749000072;37,60416794;0,294
53;5,105999947;62,79245377;3,582000017
48;4,302999973;69,77083588;3,763000011
39;2,724169016;63,17005157;0,397000015
142;8,850000381;59,02816772;1,473999977
3739;266,7409973;55,5228653;264,4949951
318;26,12700081;61,31761169;28,23900032
953;59,81600189;47,1227684;72,28399658
205;63,47299957;58,97072983;100,1289978
113;7,985000134;53,07964706;0,433999985
66;3,184999943;31,48484802;1,391000032
238;11,9989996;37,76890945;6,727000237
232;14,83899975;61,12068939;1,876999974
57;2,595999956;37,05263138;0,123999998
206;14,57499981;53,28640747;12,85700035
202;13,11800003;57,34653473;2,640000105
168;10,14700031;44,52381134;4,671999931
1407;112,0059967;47,0390892;111,5080032
412;38,06000137;61,2402916;28,70899963
58;2,451999903;32,13793182;1,309999943
56;4,806000233;37,25;4,603000164
16;1,250635982;52,39631271;1,438480973
77;3,905999899;35,22077942;0,421999991
62;3,224999905;38,88709641;5,906000137
29;5,086999893;34,6896553;56,77099991
45;6,380000114;41,08889008;0,280000001
30;2,282999992;47,23333359;0,209000006
178;9,31099987;45,38764191;3,299999952
8;0,169;42,875;0,458000004
30;1,73300004;39,59999847;2,552000046
136;8,873000145;55,16911697;1,67999959
9199;434,1270142;33,69072723;373,5669861
828;42,36800003;43,0386467;11,14400005
40;2,055000067;42,52500153;0,514999986
106;0,917999983;30,58490562;1,333999991
41;1,815000057;36,85365677;0,407999992
41;2,203000069;38,53658676;1,139000058
94;3,421999931;24,51063919;6,85999966
219;13,15100002;49,25570679;12,50699997
34;2,588999987;56,91176605;0,425999999
95;9,211000443;81,07368469;1,559999943
66;3,504279137;50,40177536;0,170000002
73;7,756999969;38,02739716;1,133000016
13;1,894999981;61,30769348;4,316999912
21;2,191999912;43,33333206;8,911999702
9337;619,7000122;48,93434906;479,8999939
158;19,80400085;66,58860779;6,340000153
245;18,70599937;53,17959213;1,766000032
231;15,11100006;52,70129776;7,150000095
25;1,559000015;40,52000046;2,957999945
38;1,984262943;45,32799911;0,307999998
99;5,512000084;43,31312943;6,763999939
7681;180,3190002;21,29084778;130,5549927
177;8,062000275;43,39548111;3,7999897
17;0,963999987;36,41176605;1,605999947
65;3,292000055;44,04615402;0,317588001
92;4,22300005;42,34782791;0,586000025
241;19,15399933;56,63900375;10,91699982
207;11,24800014;48,50724792;12,61200047
117;6,649000168;44,75213623;2,427000046
60;9,204999924;21,81666756;4,269000053
86;4,952000141;43,77906799;1,319000006
71;2,38671422;33,21318436;0,680930018
63;5,282999992;33,47618866;66,34100342
119;7,695000172;43,29411697;1,50999999
21;0,934816003;39,62890625;0,138613999
15;0,444999993;26,86666679;0,37999999
22;1,368000031;49,77272797;1,618000031
32;3,711999893;54,28125;14,9700012
157;7,427000046;40,67515945;1,958999991
47;3,819999933;64,51063538;1,291000009
80;3,588000059;35,16249847;0,206
517;60,53900146;58,36943817;33,86500168
8;0,5;45,75;0,345999986
92;6,725999832;55,94565201;1,600999951
113;9,109000206;65,71681213;10,64599991
555;25,33799934;39,58738708;9,74000359
11;0,68570298;60,58909225;0,21
74;3,773999929;40,35135269;2,403000116
545;59,10699844;63,27890015;98,70600128
124;4,833000183;26,16129112;1,118000031
666;63,8390007;63,50600433;95,45999908
19;1,323400021;58,40979004;0,129391998
28;2,122999907;53,07143021;2,375
12;0,742999971;57,58333206;0,26000001
6;0,418000013;44,83333206;0,148000002
51;1,777999997;30,11764717;0,772000015
119;6,736000061;44,99159622;1,312999964
72;3,835999966;49,01388931;0,822000027
361;29,02899933;72,35733795;14,70300007
776;62,34000015;45,69458771;154,3860016
1500;128,871994;60,61466599;55,58300018
344;22,59000015;41,09302139;16,92499924
125;5,710999966;35,15200043;8,984000206
223;16,32799911;47,5291481;10,56200027
244;25,56599998;40,71311569;38,7879982
3578;265,2080078;55,53242111;362,1199951
23;1,187000036;37,91304398;0,360000014
1409;44,81399918;23,90560722;13,96199989
485;22,50499916;63,75876236;35,58499908
16;3,061000109;91,8125;2,187000036
344;16,88699913;42,2034874;5,269999981
792;125,4449997;67,44949341;28,11499977
14;2,401000023;41,07143021;0,326999992
71;7,269000053;65,01408386;3,42000055
498;69,05899811;55,13453674;18,23500061
131;14,4630003;71,08396912;8,383000374
145;8,354999542;56,48965454;1,26699996
46;2,546999931;37,76086807;5,34100008
239;22,27899933;53,2426796;60,81499863
656;43,41699982;48,15701294;13,10200024
42;2,720000029;53,7857132;5,257999897
190;13,72299957;59,23684311;9,43000221
251;29,15999985;68,66533661;28,90399933
62;1,97300005;19,3064518;1,287999988
19;0,667999983;30,68420982;0,104000002
792;60,83200073;51,38888931;38,15599823
1220;53,49900055;34,34672165;31,27000046
1005;83,24700165;48,00199127;177,5240021
1457;70,27300262;28,32395363;52,500107
2002;75,41500092;36,51348495;39,24599838
131;5,776000023;41,20610809;1,38499999
215;8,677000046;51,38139725;5,59000015
334;16,49500084;46,43413162;0,268000007
199;11,40999985;42,3718605;6,441999912
11;1,406000018;49,72727203;1,963999987
170;7,412000179;40,00588226;1,781999946
112;4,230000019;29,8928566;0,647000015
72;1,876000047;21,48611069;1,440999985
198;12,27700043;46,5252533;18,78499985
22;0,995000005;32,27272797;0,462000012
76;2,694000006;29,60526276;1,465999961
96;4,758999825;34,55208206;4,5700016
76;4,972000122;43,39473724;4,12000084
57;3,510999918;37,07017517;0,98999999
15;1,717000008;45,66666794;14,7489996
18;1,940999985;44,77777863;16,90999985
15;0,503000021;29,13333321;0,215000004
77;3,953000069;40,9610405;2,255000114
77;3,957000017;29,50649261;1,228999972
54;1,518000007;27,38888931;0,225999996
6;0,215253994;36,06966782;0,16412001
69;2,592000008;30,10144997;0,737999976
175;5,749000072;26,06285667;0,680000007
306;14,98700047;42,53921509;5,409999847
29;1,069000006;34,72413635;1,307999969
121;2,639882088;20,5422802;0,2262
110;6,360000134;46,10909271;3,34100008
53;2,311000109;36,30188751;0,95599997
57;2,839999914;42,68421173;0,192000002
679;41,40200043;45,00883484;46,77099991
168;7,043000221;35,11309433;11,52499962
32;3,037655115;65,55812836;1,608999968
82;3,191999912;31,93902397;1,557000041
6;0,178000003;16,66666603;0,112999998
193;11,35499954;38,15026093;5,597000122
822;31,68099976;36,35401535;17,39100075
2245;131,4329987;44,89042282;86,46700287
533;33,67100143;40,2570343;26,73900032
580;21,21800041;32,11551666;0,572000027
331;20,86499977;54,02416992;6,265999794
381;14,92599964;40,21784592;14,12100029
203;10,9829998;40,7142868;5,951000214
35;2,028000116;52,8571434;3,154999971
143;9,699999809;58,657341;10,10499954
311;14,71899986;40,47266769;13,56599998
37;2,012000084;39,43243408;2,990999937
35;11,14999962;49,51428604;122,7730026
8;0,488000005;33,125;0,70599997
18;0,585793018;21,28316689;0,813543022
12;1,342000008;41;0,485000014,
48;1,493973017;25,38518715;2,595000029
19;0,700999975;33,89473724;0,404000014
90;1,078999996;33,97777939;5,877999783
33;2,01699996;43,15151596;0,333238989
33;1,757884979;46,55539322;2,576041937
55;1,539000034;36,05454636;1,860000014
28;3,388999939;30,75;8,505000114
196;7,78399992;44,62244797;9,640999794
375;20,69400024;49,19466782;8,656999588
255;11,68299961;38,63137436;8,430000305
305;17,99300003;46,6131134;7,93599987
96;8,118000031;50,75;24,84799957
244;23,98900032;55,0860672;45,2159996
91;8,288000107;44,6593399;17,71100044
4288;377,1369934;78,71035767;300,9779968
57;6,665999889;48,14035034;17,5999947
212;15,40699959;59,54716873;8,755999565
377;37,81900024;50,64456177;23,59799957
176;10,8739996;54,97727203;1,32099998
96;7,614999771;48,46875;9,253000259
452;26,45599937;49,32300949;13,88000011
413;29,15200043;60,15738678;10,81900024
602;30,63899994;42,5730896;31,48200035
448;26,93400002;48,5892868;18,88400078
27;2,026921988;47,30714798;3,717597008
140;11,2670002;46,65714264;17,95499992
158;9,277000427;53,98734283;4,152999878
63;3,59100008;36,41269684;8,194000244
1759;119,3119965;57,15576935;68,31999969
843;65,97899628;58,65717697;35,55799866
113;8,758000374;54,70796585;6,56000233
230;18,22200012;63,47826004;3,52699995
311;10,51299953;32,19614029;1,11000037
1113;66,98899841;53,75022507;67,96499634
75;4,487999916;48,84000015;0,712000012
19;0,81099999;48,89473724;4,752999783
564;34,97000122;50,24290848;63,25600052
99;7,920000076;44,86868668;8,692000389
5049;154,6999969;1,485442638;449,1000061
1377;86,58999634;51,12708664;48,82699966
102;14,14700031;48,63725662;15,67399979
1146;91,1309967;55,28010559;33,96300125
42;2,211999893;41,52381134;0,88499999
75;4,295000076;53,06666565;0,400000006
40;2,349999905;51,42499924;4,290999889
121;5,994999886;46,4793396;0,252000004
343;17,18600082;41,04081726;14,70499992
1057;74,94200134;55,60643387;37,18000031
1273;57,45500183;35,99214554;32,45100021
1011;100,0680008;80,24530029;44,9400177
981;83,16400146;75,46177673;9,586000443
43;4,558000088;56,46511459;4,260000229
74;9,786000252;85,5405426;0,395999998
86;11,10299969;101,5930252;0,596000016
122;17,76300049;56,02458954;12,80799961
93;4,616000175;39,63440704;3,58000088
457;20,88100052;39,38949585;9,57199955
122;0,91900003;49,47541046;4,847000122
31;3,125999928;83,83870697;0,75000003
675;19,43099976;4,844444275;144,5559998
56;2,461999893;48,19643021;0,52999999
130;10,13700008;50,21538544;4,93999863
41;11,71100044;55,73170853;125,1809998
8;2,207999945;73,25;24,7799911
72;4,151000023;46,95833206;0,204999998
566;82,2539978;115,7226181;18,88999939
56;3,690999985;59,8928566;0,82999997
707;54,51499939;48,68175507;144,5559998
42;4,072999954;62,8571434;0,107000001
119;7,329999924;48,34453964;4,989999771
184;5,955999851;27,71195602;1,420472026
29;1,169999957;35,17241287;0,333999991
15;1,126000047;42,40000153;7,622000217
134;16,04800034;101,5970154;6,106999874
131;9,602999687;67,8625946;7,605000019
221;14,74499989;62,13122177;2,221999884
64;6,487999916;87,203125;0,305999994
78;2,989000082;39,34615326;1,77437043
170;29,85099983;72,89411926;41,18199921
29;1,465000033;41,3103447;0,264999986
42;3,323999882;55,42856979;0,509000003
43;1,674000025;37,6744194;0,293000013
257;48,79100037;60,13618851;61,54499817
1145;133,0709991;98,55807495;162,130005
146;10,45300007;60,15753555;0,522000015
45;3,660000086;59,6222229;3,950999975
22;2,529099226;105,6201401;0,493505001
51;20,48800087;285,2745056;10,74499989
37;8,137999535;98,10810852;3,332999945
71;5,229000092;48,12676239;6,866000175
7;0,449000001;71;0,322344005,
43;2,407000065;48,0465126;0,97999997
608;107,6449966;54,79440689;197,3269958
80;5,918000221;71,92500305;0,152780995
120;6,493999958;48,30833435;0,882000029
292;25,57699966;46,15753555;4,872000217
116;4,109830856;31,79567337;0,233860999
205;7,657999992;41,03414536;0,474999994
88;2,29399991;63,71590805;0,943000019
1020;97,32900238;59,88333511;216,10071
8;8,56799984;68;28,56999969,
152;18,24600029;96,79605103;10,80000019
170;1,661999941;7,141176701;48,379982
361;26,65699959;55,15789413;11,93099976
101;8,555999756;47,45544434;7,178999901
101;14,77900028;97,77227783;12,90400028
48;2;40,85416794;0,563000023,
71;8,477000237;102,7464752;0,393999994
80;8,55700016;80,08750153;0,488999993
16;1,631999969;54,125;0,115695
23;1,986222982;75,71369934;0,273999989
20;2,805999994;85,90000153;0,39000001
70;6,867000103;66,08571625;2,201999903
98;8,265000343;71,82653046;2,520999908
1986;112,4020004;33,82678604;59,18399811
35;2,516000032;67,74285889;0,74000001
3691;326,7900085;54,05039215;589,2940063
16;1,360000014;71,125;0,349000007
174;10,08699989;53,75287247;3,282999992
121;6,627999783;53,20661163;2,661999941
54;7,887000084;84,01851654;16,92399979
172;7,907000065;38,5058136;6,322000027
220;19,98999977;58,00454712;5,90899992
50;1,81099999;33,45999908;0,25
302;16,36100006;52,25496674;2,65899992
253;11,8039999;27,47826004;3,388999939
74;2,714999914;32,45946121;0,282999992
372;24,84900093;51,22311783;8,340999603
183;17,62000084;63,99453735;3,930000067
64;2,769000053;42,796875;2,441999912
240;15,08500004;45,14583206;2,809000015
613;57,10900116;42,10440445;58,34000015
1188;78,05699921;59,06902313;29,32099915
22;13,14000034;93,59091187;94,8239975
54;1,911999941;29,81481552;0,264999986
7;0,379000008;49,7142868;0,29999999
153;10,43299961;55,4967308;3,270999908
146;8,131999969;52,15068436;1,883000016
249;11,93599987;39,56626511;0,1
65;2,664000034;36,3538475;0,49000001
69;6,762000084;54,15942001;21,31399918
446;35,27700043;61,09416962;57,91199875
6;0,075461999;8,403833389;0,58081001
15;0,653999984;34,13333511;0,2
10;0,347018003;30,17309952;0,13
48;4,860000134;44,02083206;15,62899971
242;9,491000175;35,56611633;0,310000002
57;2,357000113;28,59649086;2,427000046
51;4,104000092;73,60784149;0,503000021
236;13,19999981;46,5508461;2,756000042
695;32,29199982;56,81438828;25,8200073
101;4,585999966;36,4455452;2,98300004
86;4,31799984;43,8255806;1,417000055
25;1,554999948;51,11999893;2,46600008
1096;24,78499985;19,75364876;9,244000435
99;6,826000214;69,22222137;0,42899999
57;2,447000027;35,35087585;0,22
